Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
29.0,"Others, Group 3",2018-02-11,40
29.0,"Others, Group 3",2018-02-18,4
29.0,"Others, Group 3",2018-02-25,0
29.0,"Others, Group 3",2018-03-04,0
29.0,"Others, Group 3",2018-03-11,14
29.0,"Others, Group 4",2018-05-13,4
29.0,"Others, Group 6",2019-02-10,18
29.0,"Others, Group 7",2019-02-10,114
29.0,"Others, Group 7",2019-02-17,0
29.0,"Others, Group 7",2019-02-24,0
29.0,"Others, Group 7",2019-03-03,0
29.0,"Others, Group 7",2019-03-10,4
29.0,"Others, Group 7",2019-03-17,28
29.0,"Others, Group 7",2019-03-24,0
29.0,"Others, Group 7",2019-03-31,0
29.0,"Others, Group 7",2019-04-07,0
29.0,"Others, Group 7",2019-04-14,86
29.0,"Others, Group 7",2019-04-21,0
29.0,"Others, Group 7",2019-04-28,0
29.0,"Others, Group 7",2019-05-05,0
29.0,"Others, Group 7",2019-05-12,20
29.0,"Others, Group 8",2019-06-16,4
29.0,Research Training,2021-03-14,2
29.0,Research Training,2021-03-21,0
29.0,Research Training,2021-03-28,0
29.0,Research Training,2021-04-04,0
29.0,Research Training,2021-04-11,266
29.0,Research Training,2021-04-18,0
29.0,Research Training,2021-04-25,0
29.0,Research Training,2021-05-02,0
29.0,Research Training,2021-05-09,0
29.0,Research Training,2021-05-16,110
29.0,Research Training,2021-05-23,0
29.0,Research Training,2021-05-30,0
29.0,Research Training,2021-06-06,0
29.0,Research Training,2021-06-13,0
29.0,Research Training,2021-06-20,0
29.0,Research Training,2021-06-27,0
29.0,Research Training,2021-07-04,0
29.0,Research Training,2021-07-11,0
29.0,Research Training,2021-07-18,2
29.0,Research Training,2021-07-25,0
29.0,Research Training,2021-08-01,0
29.0,Research Training,2021-08-08,0
29.0,Research Training,2021-08-15,2
29.0,Seminar,2021-04-11,72
29.0,Seminar,2021-04-18,0
29.0,Seminar,2021-04-25,0
29.0,Seminar,2021-05-02,0
29.0,Seminar,2021-05-09,0
29.0,Seminar,2021-05-16,34
29.0,Seminar,2021-05-23,0
29.0,Seminar,2021-05-30,0
29.0,Seminar,2021-06-06,0
29.0,Seminar,2021-06-13,0
29.0,Seminar,2021-06-20,0
29.0,Seminar,2021-06-27,0
29.0,Seminar,2021-07-04,0
29.0,Seminar,2021-07-11,0
29.0,Seminar,2021-07-18,0
29.0,Seminar,2021-07-25,0
29.0,Seminar,2021-08-01,0
29.0,Seminar,2021-08-08,0
29.0,Seminar,2021-08-15,0
29.0,Seminar,2021-08-22,0
29.0,Seminar,2021-08-29,0
29.0,Seminar,2021-09-05,0
29.0,Seminar,2021-09-12,0
29.0,Seminar,2021-09-19,0
29.0,Seminar,2021-09-26,0
29.0,Seminar,2021-10-03,0
29.0,Seminar,2021-10-10,0
29.0,Seminar,2021-10-17,0
29.0,Seminar,2021-10-24,0
29.0,Seminar,2021-10-31,2
29.0,Workshop,2021-03-14,16
30.0,Conference / Symposium,2021-02-07,14
30.0,Conference / Symposium,2021-02-14,34
30.0,Conference / Symposium,2021-02-21,0
30.0,Conference / Symposium,2021-02-28,0
30.0,Conference / Symposium,2021-03-07,0
30.0,Conference / Symposium,2021-03-14,0
30.0,Conference / Symposium,2021-03-21,0
30.0,Conference / Symposium,2021-03-28,0
30.0,Conference / Symposium,2021-04-04,0
30.0,Conference / Symposium,2021-04-11,0
30.0,Conference / Symposium,2021-04-18,0
30.0,Conference / Symposium,2021-04-25,0
30.0,Conference / Symposium,2021-05-02,0
30.0,Conference / Symposium,2021-05-09,0
30.0,Conference / Symposium,2021-05-16,0
30.0,Conference / Symposium,2021-05-23,0
30.0,Conference / Symposium,2021-05-30,0
30.0,Conference / Symposium,2021-06-06,0
30.0,Conference / Symposium,2021-06-13,0
30.0,Conference / Symposium,2021-06-20,0
30.0,Conference / Symposium,2021-06-27,0
30.0,Conference / Symposium,2021-07-04,0
30.0,Conference / Symposium,2021-07-11,0
30.0,Conference / Symposium,2021-07-18,0
30.0,Conference / Symposium,2021-07-25,0
30.0,Conference / Symposium,2021-08-01,0
30.0,Conference / Symposium,2021-08-08,0
30.0,Conference / Symposium,2021-08-15,0
30.0,Conference / Symposium,2021-08-22,0
30.0,Conference / Symposium,2021-08-29,0
30.0,Conference / Symposium,2021-09-05,0
30.0,Conference / Symposium,2021-09-12,0
30.0,Conference / Symposium,2021-09-19,0
30.0,Conference / Symposium,2021-09-26,0
30.0,Conference / Symposium,2021-10-03,0
30.0,Conference / Symposium,2021-10-10,0
30.0,Conference / Symposium,2021-10-17,8
30.0,Lecture,2021-04-11,124
30.0,Lecture,2021-04-18,0
30.0,Lecture,2021-04-25,0
30.0,Lecture,2021-05-02,0
30.0,Lecture,2021-05-09,0
30.0,Lecture,2021-05-16,16
30.0,Lecture,2021-05-23,0
30.0,Lecture,2021-05-30,0
30.0,Lecture,2021-06-06,0
30.0,Lecture,2021-06-13,0
30.0,Lecture,2021-06-20,0
30.0,Lecture,2021-06-27,0
30.0,Lecture,2021-07-04,0
30.0,Lecture,2021-07-11,0
30.0,Lecture,2021-07-18,0
30.0,Lecture,2021-07-25,0
30.0,Lecture,2021-08-01,0
30.0,Lecture,2021-08-08,0
30.0,Lecture,2021-08-15,4
30.0,Lunchtime Lecture,2021-05-16,2
30.0,Other Events,2021-04-11,42
30.0,Other Events,2021-04-18,0
30.0,Other Events,2021-04-25,0
30.0,Other Events,2021-05-02,0
30.0,Other Events,2021-05-09,0
30.0,Other Events,2021-05-16,4
30.0,Other Events,2021-05-23,0
30.0,Other Events,2021-05-30,0
30.0,Other Events,2021-06-06,0
30.0,Other Events,2021-06-13,0
30.0,Other Events,2021-06-20,0
30.0,Other Events,2021-06-27,0
30.0,Other Events,2021-07-04,0
30.0,Other Events,2021-07-11,0
30.0,Other Events,2021-07-18,24
30.0,"Others, Group 2",2017-05-14,48
30.0,"Others, Group 3",2018-02-11,8
30.0,"Others, Group 3",2018-02-18,0
30.0,"Others, Group 3",2018-02-25,0
30.0,"Others, Group 3",2018-03-04,0
30.0,"Others, Group 3",2018-03-11,46
30.0,"Others, Group 3",2018-03-18,0
30.0,"Others, Group 3",2018-03-25,0
30.0,"Others, Group 3",2018-04-01,0
30.0,"Others, Group 3",2018-04-08,0
30.0,"Others, Group 3",2018-04-15,22
30.0,"Others, Group 4",2018-03-11,8
30.0,"Others, Group 4",2018-03-18,54
30.0,"Others, Group 4",2018-03-25,0
30.0,"Others, Group 4",2018-04-01,0
30.0,"Others, Group 4",2018-04-08,0
30.0,"Others, Group 4",2018-04-15,1000
30.0,"Others, Group 4",2018-04-22,0
30.0,"Others, Group 4",2018-04-29,0
30.0,"Others, Group 4",2018-05-06,0
30.0,"Others, Group 4",2018-05-13,496
30.0,"Others, Group 7",2019-03-10,134
30.0,"Others, Group 8",2019-03-17,54
30.0,"Others, Group 8",2019-03-24,0
30.0,"Others, Group 8",2019-03-31,0
30.0,"Others, Group 8",2019-04-07,0
30.0,"Others, Group 8",2019-04-14,0
30.0,"Others, Group 8",2019-04-21,0
30.0,"Others, Group 8",2019-04-28,0
30.0,"Others, Group 8",2019-05-05,0
30.0,"Others, Group 8",2019-05-12,28
30.0,Research Training,2021-03-14,12
30.0,Research Training,2021-03-21,0
30.0,Research Training,2021-03-28,0
30.0,Research Training,2021-04-04,0
30.0,Research Training,2021-04-11,474
30.0,Research Training,2021-04-18,0
30.0,Research Training,2021-04-25,0
30.0,Research Training,2021-05-02,0
30.0,Research Training,2021-05-09,0
30.0,Research Training,2021-05-16,58
30.0,Research Training,2021-05-23,0
30.0,Research Training,2021-05-30,0
30.0,Research Training,2021-06-06,0
30.0,Research Training,2021-06-13,0
30.0,Research Training,2021-06-20,0
30.0,Research Training,2021-06-27,0
30.0,Research Training,2021-07-04,0
30.0,Research Training,2021-07-11,0
30.0,Research Training,2021-07-18,0
30.0,Research Training,2021-07-25,0
30.0,Research Training,2021-08-01,0
30.0,Research Training,2021-08-08,0
30.0,Research Training,2021-08-15,0
30.0,Research Training,2021-08-22,0
30.0,Research Training,2021-08-29,0
30.0,Research Training,2021-09-05,0
30.0,Research Training,2021-09-12,0
30.0,Research Training,2021-09-19,0
30.0,Research Training,2021-09-26,0
30.0,Research Training,2021-10-03,0
30.0,Research Training,2021-10-10,0
30.0,Research Training,2021-10-17,0
30.0,Research Training,2021-10-24,10
30.0,Seminar,2021-02-07,4
30.0,Seminar,2021-02-14,24
30.0,Seminar,2021-02-21,0
30.0,Seminar,2021-02-28,0
30.0,Seminar,2021-03-07,0
30.0,Seminar,2021-03-14,120
30.0,Seminar,2021-03-21,0
30.0,Seminar,2021-03-28,0
30.0,Seminar,2021-04-04,0
30.0,Seminar,2021-04-11,342
30.0,Seminar,2021-04-18,0
30.0,Seminar,2021-04-25,2
30.0,Seminar,2021-05-02,0
30.0,Seminar,2021-05-09,0
30.0,Seminar,2021-05-16,172
30.0,Seminar,2021-05-23,0
30.0,Seminar,2021-05-30,0
30.0,Seminar,2021-06-06,0
30.0,Seminar,2021-06-13,0
30.0,Seminar,2021-06-20,0
30.0,Seminar,2021-06-27,0
30.0,Seminar,2021-07-04,0
30.0,Seminar,2021-07-11,0
30.0,Seminar,2021-07-18,2
30.0,Seminar,2021-07-25,0
30.0,Seminar,2021-08-01,0
30.0,Seminar,2021-08-08,0
30.0,Seminar,2021-08-15,12
30.0,Seminar,2021-08-22,0
30.0,Seminar,2021-08-29,0
30.0,Seminar,2021-09-05,0
30.0,Seminar,2021-09-12,0
30.0,Seminar,2021-09-19,0
30.0,Seminar,2021-09-26,2
30.0,Seminar,2021-10-03,0
30.0,Seminar,2021-10-10,0
30.0,Seminar,2021-10-17,4
30.0,Seminar,2021-10-24,2
30.0,Workshop,2021-02-14,28
30.0,Workshop,2021-02-21,0
30.0,Workshop,2021-02-28,0
30.0,Workshop,2021-03-07,0
30.0,Workshop,2021-03-14,2
31.0,Conference / Symposium,2021-02-07,4
31.0,Conference / Symposium,2021-02-14,26
31.0,Conference / Symposium,2021-02-21,0
31.0,Conference / Symposium,2021-02-28,0
31.0,Conference / Symposium,2021-03-07,0
31.0,Conference / Symposium,2021-03-14,0
31.0,Conference / Symposium,2021-03-21,0
31.0,Conference / Symposium,2021-03-28,0
31.0,Conference / Symposium,2021-04-04,0
31.0,Conference / Symposium,2021-04-11,10
31.0,Lecture,2021-02-14,6
31.0,Lecture,2021-02-21,0
31.0,Lecture,2021-02-28,0
31.0,Lecture,2021-03-07,0
31.0,Lecture,2021-03-14,4
31.0,Lecture,2021-03-21,0
31.0,Lecture,2021-03-28,0
31.0,Lecture,2021-04-04,0
31.0,Lecture,2021-04-11,8
31.0,Lecture,2021-04-18,0
31.0,Lecture,2021-04-25,0
31.0,Lecture,2021-05-02,0
31.0,Lecture,2021-05-09,0
31.0,Lecture,2021-05-16,2
31.0,Other Events,2021-04-11,50
31.0,Other Events,2021-04-18,0
31.0,Other Events,2021-04-25,0
31.0,Other Events,2021-05-02,0
31.0,Other Events,2021-05-09,0
31.0,Other Events,2021-05-16,4
31.0,Other Events,2021-05-23,0
31.0,Other Events,2021-05-30,0
31.0,Other Events,2021-06-06,0
31.0,Other Events,2021-06-13,0
31.0,Other Events,2021-06-20,0
31.0,Other Events,2021-06-27,0
31.0,Other Events,2021-07-04,0
31.0,Other Events,2021-07-11,0
31.0,Other Events,2021-07-18,4
31.0,Other Events,2021-07-25,0
31.0,Other Events,2021-08-01,0
31.0,Other Events,2021-08-08,0
31.0,Other Events,2021-08-15,4
31.0,"Others, Group 1",2017-05-14,32
31.0,"Others, Group 2",2017-05-14,10
31.0,"Others, Group 3",2018-01-07,18
31.0,"Others, Group 3",2018-01-14,120
31.0,"Others, Group 3",2018-01-21,0
31.0,"Others, Group 3",2018-01-28,0
31.0,"Others, Group 3",2018-02-04,0
31.0,"Others, Group 3",2018-02-11,164
31.0,"Others, Group 4",2018-03-11,42
31.0,"Others, Group 4",2018-03-18,0
31.0,"Others, Group 4",2018-03-25,0
31.0,"Others, Group 4",2018-04-01,0
31.0,"Others, Group 4",2018-04-08,0
31.0,"Others, Group 4",2018-04-15,124
31.0,"Others, Group 4",2018-04-22,0
31.0,"Others, Group 4",2018-04-29,0
31.0,"Others, Group 4",2018-05-06,0
31.0,"Others, Group 4",2018-05-13,488
31.0,"Others, Group 4",2018-05-20,0
31.0,"Others, Group 4",2018-05-27,0
31.0,"Others, Group 4",2018-06-03,0
31.0,"Others, Group 4",2018-06-10,0
31.0,"Others, Group 4",2018-06-17,4
31.0,"Others, Group 7",2019-01-13,118
31.0,"Others, Group 7",2019-01-20,0
31.0,"Others, Group 7",2019-01-27,0
31.0,"Others, Group 7",2019-02-03,0
31.0,"Others, Group 7",2019-02-10,212
31.0,"Others, Group 7",2019-02-17,0
31.0,"Others, Group 7",2019-02-24,0
31.0,"Others, Group 7",2019-03-03,0
31.0,"Others, Group 7",2019-03-10,8
31.0,"Others, Group 8",2019-04-14,330
31.0,Reading Group,2021-03-21,2
31.0,Research Training,2021-03-14,12
31.0,Research Training,2021-03-21,0
31.0,Research Training,2021-03-28,0
31.0,Research Training,2021-04-04,0
31.0,Research Training,2021-04-11,296
31.0,Research Training,2021-04-18,0
31.0,Research Training,2021-04-25,0
31.0,Research Training,2021-05-02,0
31.0,Research Training,2021-05-09,0
31.0,Research Training,2021-05-16,0
31.0,Research Training,2021-05-23,0
31.0,Research Training,2021-05-30,0
31.0,Research Training,2021-06-06,0
31.0,Research Training,2021-06-13,0
31.0,Research Training,2021-06-20,0
31.0,Research Training,2021-06-27,0
31.0,Research Training,2021-07-04,0
31.0,Research Training,2021-07-11,0
31.0,Research Training,2021-07-18,0
31.0,Research Training,2021-07-25,0
31.0,Research Training,2021-08-01,0
31.0,Research Training,2021-08-08,0
31.0,Research Training,2021-08-15,0
31.0,Research Training,2021-08-22,0
31.0,Research Training,2021-08-29,0
31.0,Research Training,2021-09-05,0
31.0,Research Training,2021-09-12,0
31.0,Research Training,2021-09-19,0
31.0,Research Training,2021-09-26,0
31.0,Research Training,2021-10-03,0
31.0,Research Training,2021-10-10,0
31.0,Research Training,2021-10-17,2
31.0,Research Training,2021-10-24,0
31.0,Research Training,2021-10-31,0
31.0,Research Training,2021-11-07,0
31.0,Research Training,2021-11-14,0
31.0,Research Training,2021-11-21,2
31.0,Seminar,2021-03-14,96
31.0,Seminar,2021-03-21,0
31.0,Seminar,2021-03-28,0
31.0,Seminar,2021-04-04,0
31.0,Seminar,2021-04-11,192
31.0,Seminar,2021-04-18,0
31.0,Seminar,2021-04-25,0
31.0,Seminar,2021-05-02,0
31.0,Seminar,2021-05-09,2
31.0,Seminar,2021-05-16,30
31.0,Seminar,2021-05-23,0
31.0,Seminar,2021-05-30,0
31.0,Seminar,2021-06-06,0
31.0,Seminar,2021-06-13,4
31.0,Seminar,2021-06-20,0
31.0,Seminar,2021-06-27,0
31.0,Seminar,2021-07-04,0
31.0,Seminar,2021-07-11,0
31.0,Seminar,2021-07-18,2
31.0,Seminar,2021-07-25,0
31.0,Seminar,2021-08-01,0
31.0,Seminar,2021-08-08,0
31.0,Seminar,2021-08-15,6
31.0,Seminar,2021-08-22,0
31.0,Seminar,2021-08-29,0
31.0,Seminar,2021-09-05,0
31.0,Seminar,2021-09-12,0
31.0,Seminar,2021-09-19,2
31.0,Seminar,2021-09-26,2
31.0,Seminar,2021-10-03,0
31.0,Seminar,2021-10-10,0
31.0,Seminar,2021-10-17,2
31.0,Short Course,2021-02-14,2
31.0,Workshop,2021-04-11,12
32.0,Conference / Symposium,2021-03-07,2
32.0,Conference / Symposium,2021-03-14,8
32.0,Conference / Symposium,2021-03-21,0
32.0,Conference / Symposium,2021-03-28,0
32.0,Conference / Symposium,2021-04-04,0
32.0,Conference / Symposium,2021-04-11,14
32.0,Lecture,2021-03-14,4
32.0,Lecture,2021-03-21,0
32.0,Lecture,2021-03-28,0
32.0,Lecture,2021-04-04,0
32.0,Lecture,2021-04-11,0
32.0,Lecture,2021-04-18,0
32.0,Lecture,2021-04-25,0
32.0,Lecture,2021-05-02,0
32.0,Lecture,2021-05-09,0
32.0,Lecture,2021-05-16,0
32.0,Lecture,2021-05-23,0
32.0,Lecture,2021-05-30,0
32.0,Lecture,2021-06-06,0
32.0,Lecture,2021-06-13,2
32.0,Lecture,2021-06-20,0
32.0,Lecture,2021-06-27,0
32.0,Lecture,2021-07-04,0
32.0,Lecture,2021-07-11,0
32.0,Lecture,2021-07-18,0
32.0,Lecture,2021-07-25,0
32.0,Lecture,2021-08-01,0
32.0,Lecture,2021-08-08,0
32.0,Lecture,2021-08-15,0
32.0,Lecture,2021-08-22,0
32.0,Lecture,2021-08-29,0
32.0,Lecture,2021-09-05,0
32.0,Lecture,2021-09-12,0
32.0,Lecture,2021-09-19,0
32.0,Lecture,2021-09-26,0
32.0,Lecture,2021-10-03,0
32.0,Lecture,2021-10-10,0
32.0,Lecture,2021-10-17,0
32.0,Lecture,2021-10-24,0
32.0,Lecture,2021-10-31,0
32.0,Lecture,2021-11-07,0
32.0,Lecture,2021-11-14,0
32.0,Lecture,2021-11-21,0
32.0,Lecture,2021-11-28,0
32.0,Lecture,2021-12-05,0
32.0,Lecture,2021-12-12,0
32.0,Lecture,2021-12-19,0
32.0,Lecture,2021-12-26,2
32.0,Other Events,2021-04-11,6
32.0,"Others, Group 1",2017-04-16,2
32.0,"Others, Group 10",2022-04-17,46
32.0,"Others, Group 2",2017-07-16,20
32.0,"Others, Group 3",2018-01-07,2
32.0,"Others, Group 3",2018-01-14,10
32.0,"Others, Group 3",2018-01-21,0
32.0,"Others, Group 3",2018-01-28,0
32.0,"Others, Group 3",2018-02-04,0
32.0,"Others, Group 3",2018-02-11,82
32.0,"Others, Group 3",2018-02-18,0
32.0,"Others, Group 3",2018-02-25,0
32.0,"Others, Group 3",2018-03-04,0
32.0,"Others, Group 3",2018-03-11,152
32.0,"Others, Group 4",2018-04-15,34
32.0,"Others, Group 7",2019-01-13,46
32.0,"Others, Group 7",2019-01-20,0
32.0,"Others, Group 7",2019-01-27,0
32.0,"Others, Group 7",2019-02-03,0
32.0,"Others, Group 7",2019-02-10,16
32.0,"Others, Group 7",2019-02-17,0
32.0,"Others, Group 7",2019-02-24,0
32.0,"Others, Group 7",2019-03-03,0
32.0,"Others, Group 7",2019-03-10,272
32.0,"Others, Group 7",2019-03-17,0
32.0,"Others, Group 7",2019-03-24,0
32.0,"Others, Group 7",2019-03-31,0
32.0,"Others, Group 7",2019-04-07,0
32.0,"Others, Group 7",2019-04-14,96
32.0,"Others, Group 8",2019-03-10,30
32.0,"Others, Group 8",2019-03-17,36
32.0,"Others, Group 8",2019-03-24,0
32.0,"Others, Group 8",2019-03-31,0
32.0,"Others, Group 8",2019-04-07,0
32.0,"Others, Group 8",2019-04-14,56
32.0,Reading Group,2021-03-14,2
32.0,Research Training,2021-03-14,2
32.0,Research Training,2021-03-21,0
32.0,Research Training,2021-03-28,0
32.0,Research Training,2021-04-04,0
32.0,Research Training,2021-04-11,130
32.0,Research Training,2021-04-18,0
32.0,Research Training,2021-04-25,0
32.0,Research Training,2021-05-02,0
32.0,Research Training,2021-05-09,0
32.0,Research Training,2021-05-16,0
32.0,Research Training,2021-05-23,0
32.0,Research Training,2021-05-30,0
32.0,Research Training,2021-06-06,0
32.0,Research Training,2021-06-13,0
32.0,Research Training,2021-06-20,0
32.0,Research Training,2021-06-27,0
32.0,Research Training,2021-07-04,0
32.0,Research Training,2021-07-11,0
32.0,Research Training,2021-07-18,2
32.0,Research Training,2021-07-25,0
32.0,Research Training,2021-08-01,0
32.0,Research Training,2021-08-08,0
32.0,Research Training,2021-08-15,6
32.0,Seminar,2021-03-14,50
32.0,Seminar,2021-03-21,0
32.0,Seminar,2021-03-28,0
32.0,Seminar,2021-04-04,0
32.0,Seminar,2021-04-11,90
32.0,Seminar,2021-04-18,0
32.0,Seminar,2021-04-25,0
32.0,Seminar,2021-05-02,0
32.0,Seminar,2021-05-09,0
32.0,Seminar,2021-05-16,0
32.0,Seminar,2021-05-23,0
32.0,Seminar,2021-05-30,0
32.0,Seminar,2021-06-06,0
32.0,Seminar,2021-06-13,8
32.0,Seminar,2021-06-20,0
32.0,Seminar,2021-06-27,0
32.0,Seminar,2021-07-04,0
32.0,Seminar,2021-07-11,2
32.0,Seminar,2021-07-18,0
32.0,Seminar,2021-07-25,0
32.0,Seminar,2021-08-01,0
32.0,Seminar,2021-08-08,0
32.0,Seminar,2021-08-15,0
32.0,Seminar,2021-08-22,0
32.0,Seminar,2021-08-29,0
32.0,Seminar,2021-09-05,0
32.0,Seminar,2021-09-12,4
32.0,Seminar,2021-09-19,2
32.0,Short Course,2021-02-07,2
32.0,Short Course,2021-02-14,6
32.0,Short Course,2021-02-21,0
32.0,Short Course,2021-02-28,0
32.0,Short Course,2021-03-07,0
32.0,Short Course,2021-03-14,0
32.0,Short Course,2021-03-21,0
32.0,Short Course,2021-03-28,0
32.0,Short Course,2021-04-04,0
32.0,Short Course,2021-04-11,2
32.0,Workshop,2021-04-11,26
33.0,Colloquium ,2021-04-11,2
33.0,Conference / Symposium,2021-02-14,6
33.0,Conference / Symposium,2021-02-21,0
33.0,Conference / Symposium,2021-02-28,0
33.0,Conference / Symposium,2021-03-07,0
33.0,Conference / Symposium,2021-03-14,0
33.0,Conference / Symposium,2021-03-21,0
33.0,Conference / Symposium,2021-03-28,0
33.0,Conference / Symposium,2021-04-04,0
33.0,Conference / Symposium,2021-04-11,8
33.0,Other Events,2021-03-14,2
33.0,Other Events,2021-03-21,0
33.0,Other Events,2021-03-28,0
33.0,Other Events,2021-04-04,0
33.0,Other Events,2021-04-11,2
33.0,"Others, Group 1",2017-04-16,6
33.0,"Others, Group 10",2022-01-09,22
33.0,"Others, Group 10",2022-01-16,0
33.0,"Others, Group 10",2022-01-23,0
33.0,"Others, Group 10",2022-01-30,0
33.0,"Others, Group 10",2022-02-06,0
33.0,"Others, Group 10",2022-02-13,0
33.0,"Others, Group 10",2022-02-20,0
33.0,"Others, Group 10",2022-02-27,0
33.0,"Others, Group 10",2022-03-06,0
33.0,"Others, Group 10",2022-03-13,2
33.0,"Others, Group 3",2018-01-07,8
33.0,"Others, Group 3",2018-01-14,422
33.0,"Others, Group 3",2018-01-21,0
33.0,"Others, Group 3",2018-01-28,0
33.0,"Others, Group 3",2018-02-04,0
33.0,"Others, Group 3",2018-02-11,20
33.0,"Others, Group 4",2018-03-11,104
33.0,"Others, Group 4",2018-03-18,0
33.0,"Others, Group 4",2018-03-25,0
33.0,"Others, Group 4",2018-04-01,0
33.0,"Others, Group 4",2018-04-08,0
33.0,"Others, Group 4",2018-04-15,6
33.0,"Others, Group 6",2019-01-06,14
33.0,"Others, Group 6",2019-01-13,28
33.0,"Others, Group 7",2019-01-13,48
33.0,"Others, Group 7",2019-01-20,0
33.0,"Others, Group 7",2019-01-27,0
33.0,"Others, Group 7",2019-02-03,0
33.0,"Others, Group 7",2019-02-10,4
33.0,"Others, Group 7",2019-02-17,6
33.0,"Others, Group 7",2019-02-24,0
33.0,"Others, Group 7",2019-03-03,0
33.0,"Others, Group 7",2019-03-10,64
33.0,"Others, Group 7",2019-03-17,2
33.0,"Others, Group 7",2019-03-24,0
33.0,"Others, Group 7",2019-03-31,0
33.0,"Others, Group 7",2019-04-07,0
33.0,"Others, Group 7",2019-04-14,6
33.0,"Others, Group 8",2019-04-14,66
33.0,Research Training,2021-03-14,2
33.0,Research Training,2021-03-21,0
33.0,Research Training,2021-03-28,0
33.0,Research Training,2021-04-04,0
33.0,Research Training,2021-04-11,276
33.0,Research Training,2021-04-18,0
33.0,Research Training,2021-04-25,0
33.0,Research Training,2021-05-02,0
33.0,Research Training,2021-05-09,0
33.0,Research Training,2021-05-16,0
33.0,Research Training,2021-05-23,0
33.0,Research Training,2021-05-30,0
33.0,Research Training,2021-06-06,0
33.0,Research Training,2021-06-13,0
33.0,Research Training,2021-06-20,0
33.0,Research Training,2021-06-27,0
33.0,Research Training,2021-07-04,0
33.0,Research Training,2021-07-11,2
33.0,Research Training,2021-07-18,2
33.0,Research Training,2021-07-25,0
33.0,Research Training,2021-08-01,0
33.0,Research Training,2021-08-08,0
33.0,Research Training,2021-08-15,0
33.0,Research Training,2021-08-22,0
33.0,Research Training,2021-08-29,0
33.0,Research Training,2021-09-05,0
33.0,Research Training,2021-09-12,0
33.0,Research Training,2021-09-19,0
33.0,Research Training,2021-09-26,2
33.0,Seminar,2021-03-14,26
33.0,Seminar,2021-03-21,0
33.0,Seminar,2021-03-28,0
33.0,Seminar,2021-04-04,0
33.0,Seminar,2021-04-11,48
33.0,Seminar,2021-04-18,0
33.0,Seminar,2021-04-25,0
33.0,Seminar,2021-05-02,0
33.0,Seminar,2021-05-09,0
33.0,Seminar,2021-05-16,0
33.0,Seminar,2021-05-23,0
33.0,Seminar,2021-05-30,0
33.0,Seminar,2021-06-06,0
33.0,Seminar,2021-06-13,16
33.0,Seminar,2021-06-20,0
33.0,Seminar,2021-06-27,0
33.0,Seminar,2021-07-04,0
33.0,Seminar,2021-07-11,2
34.0,Conference / Symposium,2021-01-10,38
34.0,Conference / Symposium,2021-01-17,0
34.0,Conference / Symposium,2021-01-24,0
34.0,Conference / Symposium,2021-01-31,0
34.0,Conference / Symposium,2021-02-07,0
34.0,Conference / Symposium,2021-02-14,0
34.0,Conference / Symposium,2021-02-21,0
34.0,Conference / Symposium,2021-02-28,0
34.0,Conference / Symposium,2021-03-07,0
34.0,Conference / Symposium,2021-03-14,4
34.0,Lecture,2021-01-10,26
34.0,Lecture,2021-01-17,0
